tsp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56717026	560019631002	1	176000	41.3226090	-105.5414733
56717027	560019631002	1	178500	41.3227825	-105.5415303
56717028	560019631002	1	95800	41.3221316	-105.5417107
56717029	560019631002	1	35000	41.3221023	-105.5417945
56717030	560019631002	1	110600	41.3221837	-105.5414988
56717031	560019631002	1	135000	41.3223341	-105.5419962
56717032	560019631002	1	60000	41.3245617	-105.5488644
56717033	560019631002	1	382100	41.3249236	-105.5485218
56717034	560019631002	1	40000	41.3246913	-105.5484919
56717035	560019631002	1	90000	41.3224437	-105.5415668
56717036	560019631002	1	96300	41.3222685	-105.5423087
56717037	560019631002	1	157010	41.3220974	-105.5424057
56717038	560019631002	1	20600	41.3220949	-105.5425185
56717039	560019631002	1	30000	41.3222585	-105.5423237
56717040	560019631002	1	58000	41.3244570	-105.5482795
56717041	560019631002	1	14000	41.3244966	-105.5478122
56717042	560019631002	1	108500	41.3226282	-105.5419408
56717043	560019631002	1	102200	41.3221593	-105.5420821
56717044	560019631002	1	35000	41.3242670	-105.5486557
56717045	560019631002	1	74000	41.3249037	-105.5478657
56717046	560019631002	9	43000	41.3245195	-105.5482869
56717047	560019631002	1	448700	41.3248079	-105.5481567
56717048	560019631002	1	63500	41.3243562	-105.5480711
56717049	560019631002	9	43200	41.3245960	-105.5482507
56717050	560019631002	1	110000	41.3244830	-105.5477291
56717051	560019631002	1	47400	41.3227082	-105.5518464
56717052	560019631002	1	122000	41.3239875	-105.5485735
56717053	560019631002	1	210000	41.3234109	-105.5481293
56717054	560019631002	9	66900	41.3246746	-105.5479590
56717055	560019631002	1	38000	41.3245052	-105.5481634
56717056	560019631002	1	16000	41.3247397	-105.5477656
56717057	560019631002	1	122840	41.3237481	-105.5482351
56717058	560019631002	1	35500	41.3233935	-105.5486217
56717059	560019631002	1	64200	41.3245627	-105.5488169
56717060	560019631002	1	94500	41.3248297	-105.5481587
56717061	560019631002	1	48000	41.3243176	-105.5485374
56717062	560019631002	1	52000	41.3235540	-105.5485651
56717063	560019631002	1	66800	41.3238073	-105.5484593
56717064	560019631002	1	28280	41.3239047	-105.5478958
56717065	560019631002	1	50000	41.3233176	-105.5478901
56717066	560019631002	1	102000	41.3239043	-105.5482584
56717067	560019631002	1	131000	41.3240052	-105.5481047
56717068	560019631002	1	91600	41.3235137	-105.5483850
56717069	560019631002	1	108500	41.3233974	-105.5482885
56717070	560019631002	1	35000	41.3237158	-105.5486742
56717071	560019631002	1	183500	41.3233843	-105.5485688
56717072	560019631002	1	38000	41.3226355	-105.5521280
56717073	560019631002	1	15600	41.3219375	-105.5458565
56717074	560019631002	1	18400	41.3225504	-105.5448976
56717075	560019631002	1	106800	41.3222327	-105.5448014
56717076	560019631002	1	72900	41.3233669	-105.5476721
56717077	560019631002	1	100000	41.3235447	-105.5484204
56717078	560019631002	1	87200	41.3237981	-105.5484845
56717079	560019631002	1	48000	41.3226221	-105.5447604
56717080	560019631002	1	29840	41.3233357	-105.5484556
56717081	560019631002	1	34900	41.3235988	-105.5483494
56717082	560019631002	1	101000	41.3218275	-105.5440904
56717083	560019631002	1	174000	41.3220880	-105.5448072
56717084	560019631002	1	145100	41.3223037	-105.5447031
56717085	560019631002	1	26000	41.3220582	-105.5446769
56717086	560019631002	1	104000	41.3226505	-105.5444138
56717087	560019631002	1	415000	41.3222334	-105.5444079
56717088	560019631002	1	142250	41.3219403	-105.5443255
56717089	560019631002	1	91900	41.3217558	-105.5455507
56717090	560019631002	1	67600	41.3224143	-105.5444329
56717091	560019631002	1	98000	41.3219106	-105.5437454
56717092	560019631002	1	100000	41.3221638	-105.5439552
56717093	560019631002	1	110000	41.3218501	-105.5446790
56717094	560019631002	1	125550	41.3221270	-105.5442652
56717095	560019631002	9	16800	41.3219488	-105.5447632
56717096	560019631002	1	146100	41.3221998	-105.5447730
56717097	560019631002	1	75500	41.3220396	-105.5449750
56717098	560019631002	1	125000	41.3220395	-105.5461264
56717099	560019631002	1	18400	41.3224390	-105.5438964
56717100	560019631002	1	80000	41.3218882	-105.5445417
56717101	560019631002	1	320400	41.3221043	-105.5453684
56717102	560019631002	1	128800	41.3221305	-105.5455529
56717103	560019631002	1	80000	41.3217418	-105.5449807
56717104	560019631002	1	20000	41.3222709	-105.5519252
56717105	560019631002	1	59000	41.3235893	-105.5431701
56717106	560019631002	9	114000	41.3225892	-105.5451097
56717107	560019631002	9	27440	41.3221738	-105.5455433
56717108	560019631002	1	26000	41.3220768	-105.5456060
56717109	560019631002	1	26000	41.3220722	-105.5456794
56717110	560019631002	1	73000	41.3220961	-105.5461000
56717111	560019631002	1	133700	41.3223133	-105.5454069
56717112	560019631002	1	73700	41.3218490	-105.5460913
56717113	560019631002	1	104520	41.3232348	-105.5430741
56717114	560019631002	1	124300	41.3233107	-105.5430964
56717115	560019631002	1	132000	41.3218817	-105.5459105
56717116	560019631002	1	86800	41.3229111	-105.5437428
56717117	560019631002	1	18300	41.3232342	-105.5438426
56717118	560019631002	1	98000	41.3233199	-105.5430738
56717119	560019631002	1	33020	41.3230809	-105.5431494
56717120	560019631002	1	45000	41.3221587	-105.5517718
56717121	560019631002	9	66900	41.3230204	-105.5435629
56717122	560019631002	1	114500	41.3235322	-105.5433006
56717123	560019631002	1	107200	41.3228780	-105.5428746
56717124	560019631002	1	58300	41.3229283	-105.5434415
56717125	560019631002	1	143150	41.3232759	-105.5434321
56717126	560019631002	1	46200	41.3229397	-105.5429720
56717127	560019631002	1	128800	41.3234442	-105.5432765
56717128	560019631002	1	70030	41.3224365	-105.5517773
56717129	560019631002	1	178500	41.3223436	-105.5514748
56717130	560019631002	1	37000	41.3231550	-105.5432276
56717131	560019631002	1	183700	41.3227054	-105.5516305
56717132	560019631002	1	100050	41.3229202	-105.5515160
56717133	560019631002	1	100000	41.3224027	-105.5519783
56717134	560019631002	1	65200	41.3229012	-105.5513293
56717135	560019631002	1	150000	41.3218715	-105.5522008
56717136	560019631002	1	94500	41.3213941	-105.5521393
56717137	560019631002	1	20000	41.3211768	-105.5526621
56717138	560019631002	1	50000	41.3223283	-105.5467099
56717139	560019631002	1	47300	41.3231312	-105.5517214
56717140	560019631002	9	57000	41.3236809	-105.5521541
56717141	560019631002	1	434400	41.3231298	-105.5516595
56717142	560019631002	1	57600	41.3230465	-105.5513429
56717143	560019631002	1	137000	41.3232475	-105.5513299
56717144	560019631002	1	60200	41.3233231	-105.5517636
56717145	560019631002	1	92000	41.3238716	-105.5521095
56717146	560019631002	1	66100	41.3230919	-105.5516937
56717147	560019631002	1	73100	41.3232051	-105.5514599
56717148	560019631002	1	149600	41.3232391	-105.5512018
56717149	560019631002	1	24000	41.3231179	-105.5517477
56717150	560019631002	1	137000	41.3231998	-105.5513987
56717151	560019631002	1	19600	41.3219497	-105.5469881
56717152	560019631002	1	155830	41.3215167	-105.5546327
56717153	560019631002	1	340000	41.3216571	-105.5557745
56717154	560019631002	1	192200	41.3233422	-105.5517714
56717155	560019631002	1	108500	41.3217439	-105.5553609
56717156	560019631002	1	215000	41.3212673	-105.5556814
56717157	560019631002	1	109500	41.3217602	-105.5546208
56717158	560019631002	1	28800	41.3217432	-105.5548281
56717159	560019631002	1	104000	41.3223010	-105.5471814
56717160	560019631002	1	75000	41.3218014	-105.5550200
56717161	560019631002	1	80530	41.3213991	-105.5551638
56717162	560019631002	1	13000	41.3211932	-105.5549612
56717163	560019631002	1	38400	41.3218257	-105.5554357
56717164	560019631002	1	30000	41.3210803	-105.5554662
56717165	560019631002	1	91900	41.3218171	-105.5557929
56717166	560019631002	1	33600	41.3211538	-105.5530183
56717167	560019631002	1	144000	41.3229541	-105.5526039
56717168	560019631002	1	14810	41.3220018	-105.5462675
56717169	560019631002	1	13400	41.3223003	-105.5465838
56717170	560019631002	1	212100	41.3224571	-105.5465053
56717171	560019631002	1	104000	41.3221624	-105.5468122
56717172	560019631002	1	192200	41.3222017	-105.5464927
56717173	560019631002	1	30500	41.3220914	-105.5466585
56717174	560019631002	1	40000	41.3229275	-105.5526975
56717175	560019631002	1	25000	41.3225185	-105.5527447
56717176	560019631002	1	24400	41.3219197	-105.5471248
56717177	560019631002	1	55000	41.3223606	-105.5463512
56717178	560019631002	1	162410	41.3229301	-105.5525787
56717179	560019631002	1	189100	41.3227807	-105.5526486
56717180	560019631002	1	11304	41.3227059	-105.5527077
56717181	560019631002	1	99000	41.3218615	-105.5529500
56717182	560019631002	1	110360	41.3216751	-105.5527096
56717183	560019631002	1	32100	41.3221879	-105.5524756
56717184	560019631002	1	74600	41.3223429	-105.5530053
56717185	560019631002	1	30000	41.3224347	-105.5533383
56717186	560019631002	1	193000	41.3224415	-105.5531404
56717187	560019631002	1	35680	41.3220907	-105.5523484
56717188	560019631002	1	66100	41.3215033	-105.5532338
56717189	560019631002	1	110600	41.3214529	-105.5521533
56717190	560019631002	1	56000	41.3215166	-105.5532234
56717191	560019631002	1	35000	41.3219423	-105.5524058
56717192	560019631003	1	40000	41.3219276	-105.5618773
56717193	560019631003	1	140700	41.3236953	-105.5585673
56717194	560019631003	1	50000	41.3203740	-105.5717139
56717195	560019631003	1	78400	41.3222458	-105.5619374
56717196	560019631003	1	37200	41.3242754	-105.5723606
56717197	560019631003	1	109500	41.3229716	-105.5712718
56717198	560019631003	1	39300	41.3241562	-105.5616558
56717199	560019631003	1	6020	41.3225929	-105.5711733
56717200	560019631003	1	9900	41.3202257	-105.5719031
56717201	560019631003	1	8900	41.3242382	-105.5592703
56717202	560019631003	1	47000	41.3215130	-105.5604371
56717203	560019631003	1	23200	41.3238847	-105.5606761
56717204	560019631003	1	48400	41.3240346	-105.5604888
56759047	560019631003	1	33000	41.3229498	-105.5608486
56759048	560019631003	1	544200	41.3225034	-105.5608483
56759049	560019631003	1	197000	41.3219901	-105.5602743
56759050	560019631003	1	60000	41.3217382	-105.5596977
56759051	560019631003	1	39100	41.3227374	-105.5610429
56759052	560019631003	1	1000	41.3227786	-105.5611636
56759053	560019631003	1	45000	41.3226534	-105.5611808
56759054	560019631003	1	40000	41.3234574	-105.5599993
56759055	560019631003	1	38000	41.3235526	-105.5603424
56759056	560019631003	1	5000	41.3232142	-105.5608377
56759057	560019631003	1	101200	41.3231375	-105.5610168
56759058	560019631003	8	39600	41.3235462	-105.5596685
56759059	560019631003	1	13080	41.3238261	-105.5600991
56759060	560019631003	1	4800	41.3236850	-105.5607206
56759061	560019631003	8	35000	41.3247732	-105.5625061
56759062	560019631003	1	80530	41.3239432	-105.5625540
56759063	560019631003	1	40200	41.3208136	-105.5651940
56759064	560019631003	1	35500	41.3228763	-105.5581039
56759065	560019631003	1	23000	41.3226881	-105.5592310
56759066	560019631003	1	127800	41.3238838	-105.5595310
56759067	560019631003	1	99000	41.3241827	-105.5594503
56759068	560019631003	1	6000	41.3241185	-105.5587528
56759069	560019631003	1	15000	41.3239480	-105.5585453
56759070	560019631003	1	15000	41.3229250	-105.5579016
56759071	560019631003	1	44900	41.3232069	-105.5591324
56759072	560019631003	1	18600	41.3226173	-105.5584585
56759073	560019631003	1	8000	41.3227581	-105.5593892
56759074	560019631003	1	136000	41.3229588	-105.5576766
56759075	560019631003	1	9200	41.3230163	-105.5584788
56759076	560019631003	1	32500	41.3232590	-105.5580945
56759077	560019631003	1	127000	41.3203942	-105.5641855
56759078	560019631003	1	5000	41.3224975	-105.5581782
56759079	560019631003	1	6500	41.3207508	-105.5595963
56759080	560019631003	1	42500	41.3216432	-105.5578245
56759081	560019631003	1	29200	41.3215249	-105.5578706
56759082	560019631003	1	13000	41.3222279	-105.5581795
56759083	560019631003	1	62160	41.3212665	-105.5594715
56759084	560019631003	1	70900	41.3208789	-105.5599951
56759085	560019631003	1	11000	41.3205520	-105.5642850
56759086	560019631003	1	15000	41.3210387	-105.5621341
56759087	560019631003	8	5400	41.3224098	-105.5579081
56759088	560019631003	1	48000	41.3210176	-105.5627959
56759089	560019631003	1	41200	41.3206558	-105.5649453
56759090	560019631003	1	88000	41.3207485	-105.5623806
56759091	560019631003	1	77700	41.3210758	-105.5628468
56759092	560019631003	1	18600	41.3237785	-105.5629457
56759093	560019631003	1	8000	41.3202376	-105.5661354
56759094	560019631003	1	18600	41.3234221	-105.5616981
56759095	560019631003	1	3500	41.3228862	-105.5598138
56759096	560019631003	1	325700	41.3212292	-105.5636807
56759097	560019631003	1	11000	41.3226812	-105.5606721
56759098	560019631003	1	8600	41.3232882	-105.5616191
56759099	560019631003	1	462220	41.3232185	-105.5599776
56759100	560019631003	1	21700	41.3223973	-105.5603982
56759101	560019631003	1	34000	41.3206941	-105.5664557
56759102	560019631003	1	89500	41.3212533	-105.5585553
56759103	560019631003	1	11000	41.3235593	-105.5618256
56759104	560019631003	1	40000	41.3236297	-105.5609798
56759105	560019631003	1	45000	41.3210998	-105.5586517
56759106	560019631003	1	2600	41.3212278	-105.5586641
56759107	560019631003	1	39300	41.3216106	-105.5585723
56759108	560019631003	1	107500	41.3227579	-105.5626446
56759109	560019631003	1	75140	41.3223094	-105.5655680
56759110	560019631003	1	46000	41.3238486	-105.5653716
56759111	560019631003	1	62000	41.3209859	-105.5665577
56759112	560019631003	1	0	41.3238765	-105.5654643
56759113	560019631003	1	44300	41.3221845	-105.5666872
56759114	560019631003	1	14210	41.3229635	-105.5649066
56759115	560019631003	1	44080	41.3237454	-105.5645956
56759116	560019631003	1	54000	41.3224112	-105.5627045
56759117	560019631003	1	19000	41.3226912	-105.5655789
56759118	560019631003	1	35500	41.3243649	-105.5602915
56759119	560019631003	1	35000	41.3246491	-105.5600771
56759120	560019631003	1	54400	41.3218315	-105.5615999
56759121	560019631003	1	78000	41.3225327	-105.5653362
56759122	560019631003	1	49300	41.3216360	-105.5615765
56759123	560019631003	1	46900	41.3245663	-105.5624727
56759124	560019631003	1	142250	41.3209095	-105.5737046
56759125	560019631003	1	68200	41.3242937	-105.5719823
56759126	560019631003	1	8000	41.3235686	-105.5672570
56759127	560019631003	1	40000	41.3207200	-105.5729493
56759128	560019631003	1	151200	41.3230642	-105.5679337
56759129	560019631003	1	39600	41.3227997	-105.5679172
56759130	560019631003	1	16800	41.3233291	-105.5678417
56759131	560019631003	1	13000	41.3228944	-105.5673349
56759132	560019631003	1	29000	41.3229158	-105.5670074
56759133	560019631003	1	16000	41.3230003	-105.5679334
56759134	560019631003	1	26500	41.3236550	-105.5671266
56759135	560019631003	1	10000	41.3230369	-105.5672483
56759136	560019631003	1	12000	41.3207204	-105.5732878
56759137	560019631003	1	157010	41.3241833	-105.5668812
56759138	560019631003	1	22000	41.3244173	-105.5667065
56759139	560019631003	1	84000	41.3233530	-105.5671019
56759140	560019631003	1	68200	41.3234980	-105.5678237
56759141	560019631003	1	60000	41.3229763	-105.5668509
56759142	560019631003	1	3300	41.3234151	-105.5675824
56759143	560019631003	1	18100	41.3231783	-105.5671429
56759144	560019631003	1	47400	41.3228474	-105.5672703
56759145	560019631003	1	8000	41.3227624	-105.5674023
56759146	560019631003	1	122000	41.3239615	-105.5669045
56759147	560019631003	1	146300	41.3231626	-105.5675948
56759148	560019631003	1	10800	41.3231370	-105.5673553
56759149	560019631003	1	14400	41.3231758	-105.5671251
56759150	560019631003	1	12004	41.3244929	-105.5668258
56759151	560019631003	1	112400	41.3242078	-105.5661088
56759152	560019631003	1	40000	41.3246189	-105.5661152
56759153	560019631003	1	16000	41.3246030	-105.5666487
56759154	560019631003	8	9000	41.3241848	-105.5664335
56759155	560019631003	1	11000	41.3239116	-105.5669386
56759156	560019631003	8	31200	41.3239515	-105.5667399
56759157	560019631003	1	15000	41.3243472	-105.5658287
56759158	560019631003	1	8000	41.3238581	-105.5661471
56759159	560019631003	1	11000	41.3243258	-105.5664176
56759160	560019631003	1	3300	41.3237411	-105.5665355
56759161	560019631003	1	20000	41.3240289	-105.5661252
56759162	560019631003	1	3500	41.3240368	-105.5663556
56759163	560019631003	1	162410	41.3238253	-105.5660347
56759164	560019631003	1	12000	41.3242704	-105.5658916
56759165	560019631003	1	48000	41.3237474	-105.5666534
56759166	560019631003	1	199000	41.3239358	-105.5669369
56759167	560019631003	1	43000	41.3244974	-105.5660227
56759168	560019631003	1	57700	41.3207739	-105.5726483
56759169	560019631003	1	256900	41.3214614	-105.5721259
56759170	560019631003	1	35204	41.3215232	-105.5716024
56759171	560019631003	1	111400	41.3243416	-105.5666008
56759172	560019631003	1	5200	41.3238057	-105.5666276
56759173	560019631003	1	28000	41.3239766	-105.5667516
56759174	560019631003	1	3000	41.3212828	-105.5723967
56759175	560019631003	1	68200	41.3209312	-105.5718699
56759176	560019631003	1	13400	41.3213555	-105.5716068
56759177	560019631003	1	0	41.3212088	-105.5718237
56759178	560019631003	1	3300	41.3206067	-105.5725163
56759179	560019631003	1	100500	41.3213324	-105.5719080
56759180	560019631003	1	31700	41.3211966	-105.5716636
56759181	560019631003	1	123000	41.3207268	-105.5721519
56759182	560019631003	1	11000	41.3213934	-105.5716541
56759183	560019631003	1	13000	41.3212960	-105.5721337
56759184	560019631003	1	68200	41.3208490	-105.5728567
56759185	560019631003	1	223100	41.3206953	-105.5720644
56759186	560019631003	1	30500	41.3214166	-105.5717513
56759187	560019631003	1	35000	41.3206896	-105.5720587
56759188	560019631003	1	180080	41.3210127	-105.5723083
56759189	560019631003	1	34000	41.3209810	-105.5723994
56759190	560019631003	1	12000	41.3209893	-105.5716998
56759191	560019631003	1	42000	41.3211707	-105.5723895
56759192	560019631003	1	40000	41.3205614	-105.5727332
56759193	560019631003	1	12000	41.3213787	-105.5730568
56759194	560019631003	1	27600	41.3206684	-105.5720719
56759195	560019631003	1	11500	41.3208682	-105.5715341
56759196	560019631003	1	42500	41.3206387	-105.5734117
56759197	560019631003	1	33700	41.3209867	-105.5734974
56759198	560019631003	1	47040	41.3211955	-105.5729208
56759199	560019631003	1	3000	41.3248583	-105.5725968
56759200	560019631003	1	40000	41.3226009	-105.5727132
56759201	560019631003	1	113500	41.3200037	-105.5711330
56759202	560019631003	1	14000	41.3201657	-105.5693981
56759203	560019631003	1	39100	41.3208847	-105.5736089
56759204	560019631003	1	18100	41.3210469	-105.5729223
56759205	560019631003	1	37200	41.3211865	-105.5737122
56759206	560019631003	1	16410	41.3208182	-105.5730979
56759207	560019631003	1	35500	41.3208113	-105.5730390
56759208	560019631003	1	17600	41.3208025	-105.5732883
56759209	560019631003	1	27000	41.3207265	-105.5727391
56759210	560019631003	1	7000	41.3212215	-105.5731100
56759211	560019631003	1	15000	41.3206747	-105.5732611
56759212	560019631003	1	6500	41.3211805	-105.5730034
56759213	560019631003	1	8000	41.3209966	-105.5727987
56759214	560019631003	1	12200	41.3205384	-105.5693708
56759215	560019631003	1	40000	41.3204097	-105.5693530
56759216	560019631003	1	11300	41.3202277	-105.5696627
56759217	560019631003	1	12000	41.3200413	-105.5693022
56759218	560019631003	1	68200	41.3199814	-105.5692599
56759219	560019631003	1	6500	41.3207990	-105.5692289
56759220	560019631003	1	49200	41.3203006	-105.5697923
56759221	560019631003	1	46800	41.3207014	-105.5691426
56759222	560019631003	1	15300	41.3200319	-105.5694504
56759223	560019631003	1	40000	41.3200430	-105.5697262
56759224	560019631003	1	22000	41.3203726	-105.5694758
56759225	560019631003	1	80000	41.3200742	-105.5691874
56759226	560019631003	1	3500	41.3202024	-105.5694981
56759227	560019631003	1	24920	41.3199084	-105.5694758
56759228	560019631003	1	6000	41.3202473	-105.5690290
56759229	560019631003	1	24000	41.3206470	-105.5708629
56759230	560019631003	1	12400	41.3210246	-105.5746382
56759231	560019631003	1	85600	41.3204624	-105.5746899
56759232	560019631003	1	10000	41.3200718	-105.5696571
56759233	560019631003	1	25000	41.3201567	-105.5690841
56759234	560019631003	1	55000	41.3203114	-105.5695358
56759235	560019631003	1	29000	41.3204677	-105.5693822
56759236	560019631003	1	23040	41.3203418	-105.5693103
56759237	560019631003	1	5050	41.3211104	-105.5745294
56759238	560019631003	1	3000	41.3204740	-105.5742293
56759239	560019631003	1	13000	41.3206147	-105.5741155
56759240	560019631003	1	37500	41.3211004	-105.5740024
56759241	560019631003	1	45000	41.3212306	-105.5746480
56759242	560019631003	1	121000	41.3205871	-105.5747392
56759243	560019631003	1	28000	41.3208280	-105.5740250
56759244	560019631003	3	18700	41.3212782	-105.5742022
56759245	560019631003	1	39600	41.3208740	-105.5739574
56759246	560019631003	1	20000	41.3207116	-105.5743033
56759247	560019631003	1	800	41.3208152	-105.5740607
56759248	560019631003	1	57400	41.3205965	-105.5746015
56759249	560019631003	1	16000	41.3213179	-105.5739663
56759250	560019631003	1	34600	41.3209363	-105.5747300
56759251	560019631003	1	3500	41.3207636	-105.5746484
56759252	560019631003	1	26900	41.3204556	-105.5743570
56759253	560019631003	1	11000	41.3205291	-105.5746323
56759254	560019631003	1	13200	41.3230066	-105.5723245
56759255	560019631003	1	18020	41.3225724	-105.5733819
56759256	560019631003	1	160000	41.3202327	-105.5708899
56759257	560019631003	1	47000	41.3223093	-105.5735658
56759258	560019631003	1	16800	41.3201061	-105.5707904
56759259	560019631003	1	8000	41.3198552	-105.5706906
56759260	560019631003	1	14800	41.3204919	-105.5711594
56759261	560019631003	1	93500	41.3202396	-105.5710148
56759262	560019631003	1	17600	41.3203114	-105.5713157
56759263	560019631003	1	213000	41.3199045	-105.5701825
56759264	560019631003	1	82000	41.3205414	-105.5709351
56759265	560019631003	1	34000	41.3205468	-105.5703946
56759266	560019631003	1	52000	41.3200777	-105.5707672
56759267	560019631003	1	20370	41.3201183	-105.5703245
56759268	560019631003	1	8000	41.3199299	-105.5703197
56759269	560019631003	1	7000	41.3199300	-105.5704677
56759270	560019631003	1	10000	41.3204411	-105.5711978
56759271	560019631003	1	4000	41.3205915	-105.5705294
56759272	560019631003	1	40000	41.3228561	-105.5721163
56759273	560019631003	1	80000	41.3248162	-105.5740635
56759274	560019631003	1	90000	41.3230345	-105.5730493
56759275	560019631003	1	300	41.3224908	-105.5734704
56759276	560019631003	1	13200	41.3225600	-105.5732815
56759277	560019631003	1	52000	41.3224858	-105.5730811
56759278	560019631003	1	46000	41.3227185	-105.5732685
56759279	560019631003	1	16000	41.3224409	-105.5734698
56759280	560019631003	1	13500	41.3231027	-105.5739279
56759281	560019631003	1	2000	41.3227178	-105.5737140
56759282	560019631003	1	19200	41.3226832	-105.5737318
56759283	560019631003	1	28280	41.3229403	-105.5738943
56759284	560019631003	1	35000	41.3227343	-105.5730891
56759285	560019631003	1	9600	41.3224677	-105.5739034
56759286	560019631003	1	48100	41.3223914	-105.5738551
56759287	560019631003	1	47400	41.3223676	-105.5730589
56759288	560019631003	1	13000	41.3231796	-105.5724694
56759289	560019631003	1	3500	41.3245742	-105.5740689
56759290	560019631003	1	3300	41.3245769	-105.5742559
56759291	560019631003	1	40000	41.3248905	-105.5734197
56759292	560019631003	1	14000	41.3245628	-105.5741688
56759293	560019631003	1	17600	41.3243789	-105.5738036
56759294	560019631003	1	44300	41.3245759	-105.5733654
56759295	560019631003	1	10000	41.3244577	-105.5737521
56759296	560019631003	1	40100	41.3247126	-105.5742104
56759297	560019631003	1	13400	41.3242414	-105.5737006
56759298	560019631003	1	57000	41.3240703	-105.5741427
56759299	560019631003	1	24000	41.3243721	-105.5742528
56759300	560019631003	1	44400	41.3245467	-105.5737120
56759301	560019631003	1	26300	41.3243304	-105.5736756
56759302	560019631003	1	21000	41.3246106	-105.5740583
56759303	560019631003	1	18100	41.3243698	-105.5725202
56759304	560019631003	1	7400	41.3229761	-105.5726169
56759305	560019631003	1	14300	41.3231444	-105.5726547
56759306	560019631003	1	48400	41.3245953	-105.5721815
56759307	560019631003	1	11500	41.3228094	-105.5728419
56759308	560019631003	1	14300	41.3229476	-105.5725289
56759309	560019631003	1	50000	41.3246042	-105.5719712
56759310	560019631003	1	6000	41.3245337	-105.5721479
56759311	560019631003	1	31500	41.3231275	-105.5721507
56759312	560019631003	1	90000	41.3226352	-105.5721916
56759313	560019631003	1	28000	41.3224791	-105.5725541
56759314	560019631003	1	6500	41.3229781	-105.5725274
56759315	560019631003	1	35750	41.3224166	-105.5722183
56759316	560019631003	1	11000	41.3223981	-105.5722740
56759317	560019631003	1	42000	41.3246944	-105.5730416
56759318	560019631003	1	8800	41.3243592	-105.5723058
56759319	560019631003	1	27500	41.3230307	-105.5726615
56759320	560019631003	1	62160	41.3229149	-105.5722085
56759321	560019631003	1	48000	41.3242612	-105.5725916
56759322	560019631003	1	74000	41.3242444	-105.5729637
56759323	560019631003	1	116200	41.3243844	-105.5720127
56759324	560019631003	1	10000	41.3248837	-105.5728236
56759325	560019631003	1	40000	41.3246563	-105.5720440
56759326	560019631003	1	9600	41.3224934	-105.5711799
56759327	560019631003	1	167500	41.3201463	-105.5716303
56759328	560019631003	8	9000	41.3234939	-105.5720293
56759329	560019631003	1	33400	41.3234910	-105.5725071
56759330	560019631003	1	5100	41.3245124	-105.5612147
56759331	560019631003	1	12000	41.3241033	-105.5725262
56759332	560019631003	1	72100	41.3204661	-105.5721945
56759333	560019631003	1	40000	41.3229296	-105.5715079
56759334	560019631003	1	125100	41.3206598	-105.5669725
56759335	560019631003	1	46000	41.3236216	-105.5718006
56759336	560019631003	1	8400	41.3243397	-105.5720610
56759337	560019631003	1	6000	41.3233401	-105.5717602
56759338	560019631003	1	27000	41.3235102	-105.5722242
56759339	560019631003	1	68200	41.3246253	-105.5722881
56759340	560019631003	1	22000	41.3239620	-105.5726053
56759341	560019631003	1	10000	41.3241006	-105.5725225
56759342	560019631003	1	49500	41.3234327	-105.5721746
56759343	560019631003	1	13000	41.3233207	-105.5725126
56759344	560019631003	1	25200	41.3217736	-105.5722135
56759345	560019631003	1	11800	41.3238704	-105.5718806
56759346	560019631003	1	35750	41.3239787	-105.5724854
56759347	560019631003	1	8420	41.3207041	-105.5669007
56759348	560019631003	1	18300	41.3240263	-105.5725112
56759349	560019631003	1	490	41.3235458	-105.5729453
56759350	560019631003	1	100000	41.3217960	-105.5722279
56759351	560019631003	1	60000	41.3234358	-105.5720253
56759352	560019631003	8	77000	41.3238804	-105.5731214
56759353	560019631003	1	14900	41.3239887	-105.5737946
56759354	560019631003	1	48000	41.3240304	-105.5731314
56759355	560019631003	1	35750	41.3233758	-105.5726122
56759356	560019631003	1	103500	41.3222583	-105.5723564
56759357	560019631003	1	16590	41.3237341	-105.5732846
56759358	560019631003	1	35400	41.3239638	-105.5736423
56759359	560019631003	1	13500	41.3237393	-105.5730415
56759360	560019631003	1	120760	41.3235879	-105.5731181
56759361	560019631003	1	8400	41.3233224	-105.5739821
56759362	560019631003	1	28300	41.3240423	-105.5733576
56759363	560019631003	1	39070	41.3236797	-105.5732363
56759364	560019631003	1	40000	41.3221560	-105.5716458
56759365	560019631003	1	25200	41.3235253	-105.5736860
56759366	560019631003	1	258000	41.3238543	-105.5741953
56759367	560019631003	1	32900	41.3240929	-105.5731371
56759368	560019631003	1	40000	41.3235819	-105.5738112
56759369	560019631003	1	14300	41.3233802	-105.5732446
56759370	560019631003	1	75600	41.3232323	-105.5735020
56759371	560019631003	8	33600	41.3201769	-105.5671270
56759372	560019631003	1	33000	41.3209323	-105.5764920
56759373	560019631003	1	30000	41.3216054	-105.5731978
56759374	560019631003	1	13000	41.3219717	-105.5720783
56759375	560019631003	1	168100	41.3224082	-105.5717789
56759376	560019631003	1	98000	41.3223513	-105.5719144
56759377	560019631003	1	16600	41.3219063	-105.5725359
56759378	560019631003	1	300	41.3216830	-105.5720089
56759379	560019631003	1	34000	41.3214651	-105.5726882
56759380	560019631003	1	4500	41.3221595	-105.5725891
56759381	560019631003	1	48400	41.3219632	-105.5730353
56759382	560019631003	1	48000	41.3218608	-105.5725493
56759383	560019631003	1	188300	41.3223423	-105.5726151
56759384	560019631003	1	130000	41.3223614	-105.5717210
